sid,season,number,basin,subbasin,name,iso_time,nature,latitude,longitude,wmo_wind,wmo_pressure,wmo_agency,track_type,dist2land,landfall,iflag,usa_agency,usa_latitude,usa_longitude,usa_record,usa_status,usa_wind,usa_pressure,usa_sshs,usa_r34_ne,usa_r34_se,usa_r34_sw,usa_r34_nw,usa_r50_ne,usa_r50_se,usa_r50_sw,usa_r50_nw,usa_r64_ne,usa_r64_se,usa_r64_sw,usa_r64_nw,usa_poci,usa_roci,usa_rmw,usa_eye,tokyo_latitude,tokyo_longitude,tokyo_grade,tokyo_wind,tokyo_pressure,tokyo_r50_dir,tokyo_r50_longitude,tokyo_r50_short,tokyo_r30_dir,tokyo_r30_long,tokyo_r30_short,tokyo_land,cma_latitude,cma_longitude,cma_cat,cma_wind,cma_pressure,hko_latitude,hko_longitude,hko_cat,hko_wind,hko_pressure,newdelhi_latitude,newdelhi_longitude,newdelhi_grade,newdelhi_wind,newdelhi_pressure,newdelhi_ci,newdelhi_dp,newdelhi_poci,reunion_latitude,reunion_longitude,reunion_type,reunion_wind,reunion_pressure,reunion_tnum,reunion_ci,reunion_rmw,reunion_r34_ne,reunion_r34_se,reunion_r34_sw,reunion_r34_nw,reunion_r50_ne,reunion_r50_se,reunion_r50_sw,reunion_r50_nw,reunion_r64_ne,reunion_r64_se,reunion_r64_sw,reunion_r64_nw,bom_latitude,bom_longitude,bom_type,bom_wind,bom_pressure,bom_tnum,bom_ci,bom_rmw,bom_r34_ne,bom_r34_se,bom_r34_sw,bom_r34_nw,bom_r50_ne,bom_r50_se,bom_r50_sw,bom_r50_nw,bom_r64_ne,bom_r64_se,bom_r64_sw,bom_r64_nw,bom_roci,bom_poci,bom_eye,bom_pos_method,bom_pressure_method,wellington_latitude,wellington_longitude,wellington_wind,wellington_pressure,nadi_latitude,nadi_longitude,nadi_cat,nadi_wind,nadi_pressure,ds824_latitude,ds824_longitude,ds824_stage,ds824_wind,ds824_pressure,td9636_latitude,td9636_longitude,td9636_stage,td9636_wind,td9636_pressure,td9635_latitude,td9635_longitude,td9635_wind,td9635_pressure,td9635_roci,neumann_latitude,neumann_longitude,neumann_class,neumann_wind,neumann_pressure,mlc_latitude,mlc_longitude,mlc_class,mlc_wind,mlc_pressure,usa_atcf_id,source_url,etl_timestamp
1963116N08146,1963,39,WP,MM,OLIVE,5/5/1963 12:00:00,TS,30.9,171.2,,990,tokyo,main,2459,2457,OOOO_____OOO__,jtwc_wp,30.8,171.1, , ,65,,1,,,,,,,,,,,,,,,, ,31.1,171.5,9,,990,0,,,0,,,0,31,171.5,4,68,990,31.0000,171,TS,45,985,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,171.1,TC,65,,30.8,171.1,4,65,,30.8,171.1,65,985,360,,, ,,,,, ,,,WP011963,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1963147N12135,1963,47,WP,MM,POLLY,6/2/1963 0:00:00,TS,20.3857,132.557,,985,tokyo,main,1102,1102,OOOO_____OOO__,jtwc_wp,20.4,132.5, , ,60,,0,,,,,,,,,,,,,,,, ,20.4,132.5,9,,985,0,,,0,,,0,20.4,132.5,4,68,985,20.3000,132.9,T,65,983,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,132.5,TC,60,,20.4,132.5,2,60,,20.4,132.5,60,983,360,,, ,,,,, ,,,WP021963,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1963190N15149,1963,59,WP,MM,WENDY,7/17/1963 0:00:00,TS,26.4519,119.47,,985,tokyo,main,0,0,OOOO_____OOO__,jtwc_wp,26.5,119.5, , ,50,,0,,,,,,,,,,,,,,,, ,26.5,119.3,9,,985,0,,,0,,,0,26.4,119.5,3,48,985,26.2000,119.5,TS,45,985,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,119.5,TC,50,,26.5,119.5,2,50,,26.5,119.5,50,965,180,,, ,,,,, ,,,WP071963,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1963235N17164,1963,73,WP,MM,ELAINE,8/26/1963 12:00:00,TS,28.8714,153.557,,990,tokyo,main,1410,1378,OOOO_____OOO__,jtwc_wp,28.9,153.6, , ,75,,1,,,,,,,,,,,,,,,, ,28.7,153.6,9,,990,0,,,0,,,0,28.8,153.6,4,68,970,29.0000,153.3,STS,60,975,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,153.6,TC,75,,28.9,153.6,3,75,,28.9,153.6,75,971,180,,, ,,,,, ,,,WP121963,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1963240N09157,1963,77,WP,MM,FAYE,9/4/1963 0:00:00,TS,18.7571,126.486,,975,tokyo,main,444,385,OOOO_____OOO__,jtwc_wp,18.8,126.5, , ,85,,2,,,,,,,,,,,,,,,, ,18.7,126.6,9,,975,0,,,0,,,0,18.7,126.5,4,77,978,18.7000,126.3,T,75,970,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,126.5,TC,85,,18.8,126.5,4,85,,18.8,126.5,85,975,300,,, ,,,,, ,,,WP131963,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1963296N15164,1963,105,WP,MM,ORA,10/28/1963 0:00:00,TS,24.9429,149.229,,985,tokyo,main,1425,1403,OOOO_____OOO__,jtwc_wp,24.9,149.3, , ,75,,1,,,,,,,,,,,,,,,, ,25,149.1,9,,985,0,,,0,,,0,25,149.1,4,77,985,25.0000,149.2,T,65,980,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9,149.3,TC,75,,24.9,149.3,4,75,,24.9,149.3,75,987,240,,, ,,,,, ,,,WP221963,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1964187N07150,1964,41,WP,MM,CORA,7/8/1964 12:00:00,TS,12.1571,130.3,,980,tokyo,main,508,453,OOOO_____OOO__,jtwc_wp,12.1,130.3, , ,120,,4,,,,,,,,,,,,,,,, ,12.5,130.3,9,,980,0,,,0,,,0,12.1,130.4,5,87,993,12.1000,130.2,SuperT,105,940,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,130.3,TC,120,,12.1,130.3,4,120,,12.1,130.3,120,988,180,,, ,,,,, ,,,WP061964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1964225N18128,1964,62,WP,MM,MARIE,8/18/1964 0:00:00,TS,26.7286,132.543,,980,tokyo,main,510,453,OOOO_____OOO__,jtwc_wp,26.7,132.6, , ,65,,1,,,,,,,,,,,,,,,, ,26.7,132.5,9,,980,0,,,0,,,0,26.8,132.5,4,77,983,26.8000,132.4,T,65,980,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,132.6,TC,65,,26.7,132.6,4,65,,26.7,132.6,65,980,120,,, ,,,,, ,,,WP161964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1964247N09159,1964,75,WP,MM,SALLY,9/8/1964 0:00:00,TS,17.9143,126.371,,895,tokyo,main,425,357,OOOO_____OOO__,jtwc_wp,17.9,126.4, , ,160,,5,,,,,,,,,,,,,,,, ,18,126.6,9,,895,0,,,0,,,0,18,126.2,6,184,900,17.8000,126.2,SuperT,140,895,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,126.4,TC,160,,17.9,126.4,4,160,,17.9,126.4,160,896,300,,, ,,,,, ,,,WP211964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1964319N08141,1964,109,WP,MM,LOUISE:MARGE,11/20/1964 0:00:00,TS,10.9741,123.652,,950,tokyo,main,24,15,OOOO_____OOO__,jtwc_wp,11.1,123.8, , ,60,,0,,,,,,,,,,,,,,,, ,10.5,122.7,9,,950,0,,,0,,,0,11,123.9,3,48,988,10.9000,123.8,STS,55,970,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,123.8,TC,60,,11.1,123.8,2,60,,11.1,123.8,60,983,180,,, ,,,,, ,,,WP361964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1964344N06153,1964,118,WP,MM,OPAL,12/10/1964 0:00:00,TS,6.74286,145.086,,985,tokyo,main,1000,1000,OOOO_____OOO__,jtwc_wp,6.7,145.1, , ,85,,2,,,,,,,,,,,,,,,, ,6.8,145,9,,985,0,,,0,,,0,6.7,145,4,68,981,6.90000,145.2,T,75,986,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,145.1,TC,85,,6.7,145.1,4,85,,6.7,145.1,85,984,360,,, ,,,,, ,,,WP391964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965140N09134,1965,40,WP,MM,AMY,5/23/1965 12:00:00,TS,14.5571,125.1,,992,tokyo,main,108,108,OOOO_____OOO__,jtwc_wp,14.5,125.4, , ,40,,0,,,,,,,,,,,,,,,, ,14.5,124.5,9,,992,0,,,0,,,0,14.8,124.3,3,48,992,14.6000,125.3,TS,35,993,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,125.4,TC,40,,14.5,125.4,2,40,,14.5,125.4,40,993,180,,, ,,,,, ,,,WP071965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965169N08142,1965,50,WP,MM,EMMA,6/25/1965 12:00:00,TS,24.7,124.9,,999,tokyo,main,294,293,OOOO_____OOO__,jtwc_wp,24.8,124.7, , ,35,,0,,,,,,,,,,,,,,,, ,24.5,124.9,2,,999,0,,,0,,,0,24.7,125.5,2,38,997,24.5000,125.1,TS,40,999,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,124.7,TC,35,,24.8,124.7,2,35,,24.8,124.7,35,997,120,,, ,,,,, ,,,WP111965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965214N24139,1965,67,WP,MM,KIM,8/6/1965 0:00:00,TS,32.3571,144.843,,990,tokyo,main,511,511,OOOO_____OOO__,jtwc_wp,32.3,144.8, , ,60,,0,,,,,,,,,,,,,,,, ,32.5,145.1,9,,990,0,,,0,,,0,32.5,145,3,58,986,32.3000,144.6,STS,60,990,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,144.8,TC,60,,32.3,144.8,2,60,,32.3,144.8,60,989,120,,, ,,,,, ,,,WP171965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965227N12173,1965,72,WP,MM,LUCY,8/19/1965 0:00:00,TS,26.7143,144.029,,945,tokyo,main,994,963,OOOO_____OOO__,jtwc_wp,26.7,144.1, , ,120,,4,,,,,,,,,,,,,,,, ,26.7,144,9,,945,0,,,0,,,0,26.8,144,6,136,945,26.7000,143.8,SuperT,105,945,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,144.1,TC,120,,26.7,144.1,4,120,,26.7,144.1,120,945,300,,, ,,,,, ,,,WP181965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965251N11143,1965,89,WP,MM,TRIX,9/13/1965 0:00:00,TS,20.4429,133.757,,965,tokyo,main,1223,1181,OOOO_____OOO__,jtwc_wp,20.6,133.8, , ,100,,3,,,,,,,,,,,,,,,, ,20,133.8,9,,965,0,,,0,,,0,20.1,133.5,5,87,965,20.6000,133.8,ST,90,965,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,133.8,TC,100,,20.6,133.8,4,100,,20.6,133.8,100,964,420,,, ,,,,, ,,,WP251965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966171N09151,1966,33,WP,MM,KIT,6/27/1966 12:00:00,TS,28.0571,134.543,,948,tokyo,main,474,458,OOOO_____OOO__,jtwc_wp,28.1,134.6, , ,120,,4,,,,,,,,,,,,,,,, ,28,134,9,,948,0,,,0,,,0,28,134.7,5,97,950,28.0000,134.7,SuperT,105,960,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,134.6,TC,120,,28.1,134.6,4,120,,28.1,134.6,120,951,420,,, ,,,,, ,,,WP041966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966195N18135,1966,40,WP,MM,MAMIE,7/16/1966 18:00:00,TS,20.8143,117.643,,996,tokyo,main,260,227,OOOO_____OOO__,jtwc_wp,20.8,117.5, , ,70,,1,,,,,,,,,,,,,,,, ,20.9,117.9,9,,996,0,,,0,,,0,20.8,117.9,3,58,990,20.8000,117.7,STS,55,988,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,117.5,TC,70,,20.8,117.5,3,70,,20.8,117.5,70,988,180,,, ,,,,, ,,,WP061966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966214N15145,1966,51,WP,MM,RITA,8/2/1966 12:00:00,TS,15.7385,145.392,,1005,tokyo,main,1998,1998,OOOO_____OOO__,jtwc_wp,15.7,145.8, , ,25,,-1,,,,,,,,,,,,,,,, ,15.7,144.8,2,,1005,0,,,0,,,0,15.8,145.5,0,,1005,15.8000,145.7,TD,25,1000,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,145.8,TC,25,,15.7,145.8,1,25,,15.7,145.8,25,1001,120,,, ,,,,, ,,,WP101966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966223N16118,1966,56,WP,MM,SUSAN,8/12/1966 12:00:00,TS,16.6,115.7,,999,tokyo,main,432,421,OOOO_____OOO__,jtwc_wp,16.8,115.8, , ,45,,0,,,,,,,,,,,,,,,, ,16.5,115.7,2,,999,0,,,0,,,0,16.5,115.6,2,38,999,16.6000,115.7,TD,30,999,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,115.8,TC,45,,16.8,115.8,2,45,,16.8,115.8,45,999,180,,, ,,,,, ,,,WP111966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966262N11160,1966,84,WP,MM,JUNE,9/22/1966 12:00:00,TS,11.4158,143.426,,998,tokyo,main,1553,1553,OOOO_____OOO__,jtwc_wp,11.4,143.4, , ,40,,0,,,,,,,,,,,,,,,, ,11.5,143.4,9,,998,0,,,0,,,0,11.4,143.4,2,38,997,11.3000,143.9,TS,35,997,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,143.4,TC,40,,11.4,143.4,2,40,,11.4,143.4,40,996,120,,, ,,,,, ,,,WP241966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966299N10137,1966,104,WP,MM,LORNA,11/2/1966 0:00:00,TS,18.436,121.38,,1000,tokyo,main,0,0,OOOO_____OOO__,jtwc_wp,18.4,121.4, , ,45,,0,,,,,,,,,,,,,,,, ,18.5,121.3,9,,1000,0,,,0,,,0,18.5,121.4,3,48,1003,18.5000,121.3,TD,25,1000,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,121.4,TC,45,,18.4,121.4,2,45,,18.4,121.4,45,1002,180,,, ,,,,, ,,,WP261966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966358N07139,1966,128,WP,MM,PAMELA,12/26/1966 12:00:00,TS,11.8714,125.886,,965,tokyo,main,48,10,OOOO_____OOO__,jtwc_wp,11.9,125.9, , ,90,,2,,,,,,,,,,,,,,,, ,11.8,126,9,,965,0,,,0,,,0,11.8,125.8,5,97,968,11.9000,125.8,T,80,965,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,125.9,TC,90,,11.9,125.9,3,90,,11.9,125.9,90,969,240,,, ,,,,, ,,,WP301966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967091N04151,1967,27,WP,MM,VIOLET,4/3/1967 0:00:00,TS,8.91429,140.843,,988,tokyo,main,1211,1211,OOOO_____OOO__,jtwc_wp,8.9,140.8, , ,65,,1,,,,,,,,,,,,,,,, ,8.9,140.9,9,,988,0,,,0,,,0,8.9,140.9,3,58,986,9.00000,140.9,STS,60,986,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,140.8,TC,65,,8.9,140.8,4,65,,8.9,140.8,65,986,240,,, ,,,,, ,,,WP041967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967091N04151,1967,27,WP,MM,VIOLET,4/4/1967 0:00:00,TS,11.9571,136.257,,978,tokyo,main,1148,1097,OOOO_____OOO__,jtwc_wp,12,136.3, , ,80,,1,,,,,,,,,,,,,,,, ,11.9,136.2,9,,978,0,,,0,,,0,12,136.3,4,68,978,11.8000,136.1,T,70,975,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,136.3,TC,80,,12,136.3,4,80,,12,136.3,80,976,240,,, ,,,,, ,,,WP041967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967209N16113,1967,59,WP,MM,FRAN:GEORGIA,8/1/1967 12:00:00,TS,19.2857,111.8,,984,tokyo,main,90,74,OOOO_____OOO__,jtwc_wp,19.3,111.7, , ,55,,0,,,,,,,,,,,,,,,, ,19.2,112,9,,984,0,,,0,,,0,19.4,112,4,68,979,19.2000,111.8,STS,60,980,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,111.7,TC,55,,19.3,111.7,2,55,,19.3,111.7,55,978,240,,, ,,,,, ,,,WP111967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967215N20166,1967,64,WP,MM,HOPE,8/5/1967 0:00:00,TS,21.2185,166.856,,994,tokyo,main,2995,2988,OOOO_____OOO__,jtwc_wp,21.2,166.8, , ,40,,0,,,,,,,,,,,,,,,, ,21.3,167,9,,994,0,,,0,,,0,21.3,166.9,2,38,998,21.1000,166.9,TS,35,995,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,166.8,TC,40,,21.2,166.8,2,40,,21.2,166.8,40,994,300,,, ,,,,, ,,,WP131967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967229N21164,1967,76,WP,MM,JOAN,8/21/1967 0:00:00,TS,33.1,154.686,,992,tokyo,main,1295,1291,OOOO_____OOO__,jtwc_wp,33.1,154.7, , ,40,,0,,,,,,,,,,,,,,,, ,33.1,154.7,9,,992,0,,,0,,,0,33.1,154.7,3,48,992,33.1000,154.6,TS,45,994,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1,154.7,TC,40,,33.1,154.7,2,40,,33.1,154.7,40,989,180,,, ,,,,, ,,,WP161967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967237N15140,1967,83,WP,MM,NORA,8/28/1967 12:00:00,TS,22.1714,128.171,,990,tokyo,main,692,607,OOOO_____OOO__,jtwc_wp,22.2,128.1, , ,60,,0,,,,,,,,,,,,,,,, ,22.2,128.2,9,,990,0,,,0,,,0,22.2,128.3,3,58,991,22.0000,128.3,STS,55,986,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,128.1,TC,60,,22.2,128.1,2,60,,22.2,128.1,60,986,180,,, ,,,,, ,,,WP191967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967248N23168,1967,93,WP,MM,RUTH,9/9/1967 12:00:00,TS,26.5857,162.214,,980,tokyo,main,2257,2257,OOOO_____OOO__,jtwc_wp,26.6,162.2, , ,65,,1,,,,,,,,,,,,,,,, ,26.5,162.3,9,,980,0,,,0,,,0,26.6,162.2,4,68,979,26.6000,162.2,STS,60,975,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,162.2,TC,65,,26.6,162.2,3,65,,26.6,162.2,65,979,300,,, ,,,,, ,,,WP221967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967248N23168,1967,93,WP,MM,RUTH,9/10/1967 12:00:00,TS,25.0143,161.686,,962,tokyo,main,2315,2306,OOOO_____OOO__,jtwc_wp,24.9,161.8, , ,95,,2,,,,,,,,,,,,,,,, ,25.3,161.2,9,,962,0,,,0,,,0,25.3,161.6,4,77,960,24.9000,161.8,T,70,965,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9,161.8,TC,95,,24.9,161.8,4,95,,24.9,161.8,95,962,120,,, ,,,,, ,,,WP221967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967289N09149,1967,125,WP,MM,DINAH,10/24/1967 12:00:00,TS,23.1,128.5,,950,tokyo,main,689,669,OOOO_____OOO__,jtwc_wp,23.1,128.5, , ,95,,2,,,,,,,,,,,,,,,, ,23.1,128.5,9,,950,0,,,0,,,0,23.1,128.5,5,97,949,23.1000,128.5,ST,85,950,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,128.5,TC,95,,23.1,128.5,4,95,,23.1,128.5,95,949,360,,, ,,,,, ,,,WP301967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967311N09160,1967,136,WP,MM,GILDA,11/13/1967 0:00:00,TS,14.1714,144.971,,935,tokyo,main,1834,1834,OOOO_____OOO__,jtwc_wp,14.2,145.1, , ,120,,4,,,,,,,,,,,,,,,, ,14.1,145.2,9,,935,0,,,0,,,0,14.1,145.2,6,116,935,14.2000,144,SuperT,105,935,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,145.1,TC,120,,14.2,145.1,4,120,,14.2,145.1,120,935,540,,, ,,,,, ,,,WP331967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968217N17163,1968,56,WP,MM,POLLY,8/9/1968 12:00:00,TS,29.1857,143.886,,975,tokyo,main,738,648,OOOO_____OOO__,jtwc_wp,29.2,143.9, , ,50,,0,,,,,,,,,,,,,,,, ,29.1,143.8,9,,975,0,,,0,,,0,29.2,143.9,3,58,975,29.2000,143.9,T,65,975,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,143.9,TC,50,,29.2,143.9,2,50,,29.2,143.9,50,975,180,,, ,,,,, ,,,WP071968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
